location_id,collapsed_measure,num_home_users,timeframe
05063,1.2248915504909805,947.0,typical_activity
05065,1.789425543031864,179.0,typical_activity
05067,1.2264651786567684,301.0,typical_activity
05069,1.0316973903100173,1110.0,typical_activity
05071,1.0371252184419677,411.0,typical_activity
05073,1.05229046516007,134.0,typical_activity
05075,1.0769777603283224,374.0,typical_activity
05077,1.4006607690538058,118.0,typical_activity
05079,1.0000472395666522,176.0,typical_activity
05081,1.0993082195767854,240.0,typical_activity
05083,1.086574415142697,353.0,typical_activity
05085,1.0139927622805966,2793.0,typical_activity
05087,1.2381024799029723,305.0,typical_activity
05089,1.0459711310445843,210.0,typical_activity
05091,1.0616030189891994,1142.0,typical_activity
05093,1.0733009856138398,931.0,typical_activity
05095,1.1374044065616171,127.0,typical_activity
05097,1.1401902049337822,151.0,typical_activity
05099,1.1568395990088522,158.0,typical_activity
05101,1.0875654662175287,126.0,typical_activity
05103,1.0073329080766285,346.0,typical_activity
05105,1.2196347133547771,268.0,typical_activity
05107,1.1036236695979287,206.0,typical_activity
05109,1.0821561050030282,267.0,typical_activity
05111,1.097438328985542,614.0,typical_activity
05113,1.0702050601724973,240.0,typical_activity
05115,1.0510593417868779,1887.0,typical_activity
05117,1.0325864763173045,179.0,typical_activity
05119,1.0380125595264686,8036.0,typical_activity
05121,1.051116942498911,385.0,typical_activity
05123,1.0199635067557666,286.0,typical_activity
05125,1.0354507555667196,4342.0,typical_activity
05127,1.2768593529499788,152.0,typical_activity
05129,1.6563374618678783,84.0,typical_activity
05131,1.0855374042552677,2908.0,typical_activity
05133,1.0515878689100024,275.0,typical_activity
05135,1.2538554890319202,252.0,typical_activity
05137,1.1162518971966402,173.0,typical_activity
05139,1.0227057752827196,958.0,typical_activity
05141,1.2700458765251854,324.0,typical_activity
05143,1.0461284694556494,5824.0,typical_activity
05145,1.0555042535946328,2142.0,typical_activity
05147,1.1985625487274887,106.0,typical_activity
05149,1.1871098033372778,481.0,typical_activity
06001,1.009350652933946,18559.0,typical_activity
06003,1.5778728472977273,11.0,typical_activity
06005,1.0449258608449425,565.0,typical_activity
06007,0.9923303707393338,2974.0,typical_activity
06009,1.037385320163133,677.0,typical_activity
06011,1.0980825060034742,196.0,typical_activity
06013,1.0076875779010508,16597.0,typical_activity
06015,1.024151231396749,356.0,typical_activity
06017,1.0219626481259014,3453.0,typical_activity
06019,1.0030431220045741,12344.0,typical_activity
06021,1.029980497027691,338.0,typical_activity
06023,1.033676252972428,1226.0,typical_activity
06025,1.0216853026223476,1381.0,typical_activity
06027,1.0417156939523036,263.0,typical_activity
06029,1.013340679739684,11450.0,typical_activity
06031,1.014634581817024,1603.0,typical_activity
06033,1.0599837435981907,583.0,typical_activity
06035,1.0354793253342,302.0,typical_activity
06037,1.0077628886097778,112258.0,typical_activity
06039,1.010452129703447,1648.0,typical_activity
06041,1.0091776855351036,2221.0,typical_activity
06043,1.0652650180510057,157.0,typical_activity
06045,1.0427368852112415,673.0,typical_activity
06047,0.9955388681500148,3249.0,typical_activity
06049,1.0972132204648233,85.0,typical_activity
06051,1.6155331137689732,145.0,typical_activity
06053,1.0137693676019182,3207.0,typical_activity
06055,0.9901681495473265,1436.0,typical_activity
06057,1.033572068533216,1377.0,typical_activity
06059,1.0343403701532599,54283.0,typical_activity
06061,1.0236024426730705,8605.0,typical_activity
06063,1.0451664948435104,174.0,typical_activity
06065,1.000859105392,38924.0,typical_activity
06067,1.0054726336665065,23300.0,typical_activity
06069,1.018090713804457,930.0,typical_activity
06071,1.0073610127093466,31753.0,typical_activity
06073,1.0061261977317288,45695.0,typical_activity
06075,1.0329059090844825,6717.0,typical_activity
06077,1.002595797093785,10367.0,typical_activity
06079,1.0249789986964133,4176.0,typical_activity
06081,1.0231992542347705,9542.0,typical_activity
06083,1.024454256561527,4155.0,typical_activity
06085,1.0260181724214585,23911.0,typical_activity
06087,1.0284972687133591,2529.0,typical_activity
06089,0.9903256893979862,2952.0,typical_activity
06091,1.0420223254628027,19.0,typical_activity
06093,1.0524528382418017,503.0,typical_activity
06095,1.0116768814059092,6277.0,typical_activity
06097,1.004889472554163,5205.0,typical_activity
06099,1.0050077648553164,8252.0,typical_activity
06101,0.9983888770751185,1352.0,typical_activity
06103,1.0723642106657887,909.0,typical_activity
06105,1.1552341587600787,89.0,typical_activity
06107,1.0267282924894978,4886.0,typical_activity
06109,1.0328916731106905,687.0,typical_activity
06111,1.0053267544288254,12791.0,typical_activity
06113,1.0132523753742806,3131.0,typical_activity
06115,1.004784991791266,1174.0,typical_activity
08001,1.0123445823699175,7656.0,typical_activity
08003,1.0670394385876183,164.0,typical_activity
08005,1.0137416311320233,9892.0,typical_activity
08007,1.0335267557235506,109.0,typical_activity
08009,1.135235429261676,32.0,typical_activity
08011,1.1043056248778678,45.0,typical_activity
08013,1.0320274001353529,3669.0,typical_activity
08014,1.0011077452025448,1418.0,typical_activity
08015,1.106782537582891,161.0,typical_activity
08017,1.1146226289516517,17.0,typical_activity
08019,1.1123278392888507,82.0,typical_activity
08021,1.4487982967753097,52.0,typical_activity
08023,1.1164817819957868,13.0,typical_activity
08025,1.1881162628611524,39.0,typical_activity
08027,1.1527933487111706,40.0,typical_activity
08029,1.0675917899406129,258.0,typical_activity
08031,1.0434729302979164,5688.0,typical_activity
08033,1.2110056686184507,12.0,typical_activity
08035,1.0023129202680858,9064.0,typical_activity
08037,1.1553333334513656,505.0,typical_activity
08039,1.0730224041653227,590.0,typical_activity
08041,1.0227942001697345,11037.0,typical_activity
08043,1.0270259824963461,521.0,typical_activity
08045,1.039032950980484,562.0,typical_activity
08047,1.102998381752439,68.0,typical_activity
08049,1.1919590240377083,149.0,typical_activity
08051,1.169545105797698,101.0,typical_activity
08053,4.650714938554718,2.0,typical_activity
08055,1.129174751571046,45.0,typical_activity
08057,1.2208810405167356,9.0,typical_activity
08059,1.0075899546654876,8787.0,typical_activity
08061,1.0553676417134816,25.0,typical_activity
08063,1.0364746099931752,69.0,typical_activity
08065,1.2892919341871065,43.0,typical_activity
08067,1.0330693009401675,528.0,typical_activity
08069,1.0389533146374046,5648.0,typical_activity
08071,1.0466024634277626,117.0,typical_activity
08073,1.0788811292320293,56.0,typical_activity
08075,1.0250217852385828,428.0,typical_activity
08077,1.0239117637810635,2371.0,typical_activity
08079,1.3103736429352075,4.0,typical_activity
08081,1.07658812555736,194.0,typical_activity
08083,1.078571727966001,181.0,typical_activity
08085,1.0803609262591065,397.0,typical_activity
08087,1.0624396697297358,469.0,typical_activity
08089,1.033997900097253,266.0,typical_activity
08091,1.3133425202883966,28.0,typical_activity
08093,1.064412405695857,183.0,typical_activity
08095,1.1429891875487606,75.0,typical_activity
08097,1.2217647436913466,82.0,typical_activity
08099,1.0550654409265523,152.0,typical_activity
08101,1.0010876290805983,1967.0,typical_activity
08103,1.1718690616707168,83.0,typical_activity
08105,1.1271050276371057,101.0,typical_activity
08107,1.0533512843574526,256.0,typical_activity
08109,1.1534189185024037,32.0,typical_activity
08111,3.13391353084013,2.0,typical_activity
08113,1.2442594390096215,33.0,typical_activity
08115,1.2816898709973772,72.0,typical_activity
08117,1.1427473777946642,309.0,typical_activity
08119,1.0100420313402978,306.0,typical_activity
08121,1.1199375851435303,50.0,typical_activity
08123,1.0898524603307358,5679.0,typical_activity
08125,1.056839084222752,115.0,typical_activity
09001,1.0499661341955007,11784.0,typical_activity
09003,1.0416270876008686,10762.0,typical_activity
09005,1.026464742613711,2450.0,typical_activity
09007,1.0172296472107085,2521.0,typical_activity
09009,1.0209514806356088,11184.0,typical_activity
09011,1.0299386336746932,3410.0,typical_activity
09013,1.054796027045284,2255.0,typical_activity
09015,1.0270737044031715,1703.0,typical_activity
10001,1.0057806407355165,3064.0,typical_activity
10003,0.9937707639256146,7452.0,typical_activity
10005,0.9945918442701233,3144.0,typical_activity
11001,1.5357954754281762,3452.0,typical_activity
12001,1.0804217543475803,5242.0,typical_activity
12003,1.015333241033277,635.0,typical_activity
12005,1.015652719387978,3544.0,typical_activity
12007,1.019894352759174,459.0,typical_activity
12009,0.9940088525467587,12733.0,typical_activity
12011,1.0056435137611557,34338.0,typical_activity
12013,1.0343422885874425,172.0,typical_activity
12015,0.9968322462191858,3371.0,typical_activity
12017,1.0036135929884153,2675.0,typical_activity
12019,1.0034318411511505,6057.0,typical_activity
12021,1.01840301863782,6323.0,typical_activity
12023,1.0117106813851109,1118.0,typical_activity
12027,1.028317319442777,410.0,typical_activity
12029,1.066773390173744,134.0,typical_activity
12031,1.0264505946945879,16196.0,typical_activity
12033,1.0389611250275341,6788.0,typical_activity
12035,1.0050630200154147,2237.0,typical_activity
12037,1.0564690670882995,185.0,typical_activity
12039,1.0310596175368207,354.0,typical_activity
12041,1.0361454969891055,284.0,typical_activity
12043,1.0507748124409262,161.0,typical_activity
12045,1.0341278442945254,271.0,typical_activity
12047,1.0513578426725145,143.0,typical_activity
12049,1.0782120147979717,352.0,typical_activity
12051,1.0403582661593893,505.0,typical_activity
12053,1.0045720228682302,3831.0,typical_activity
12055,1.0198216821555217,1866.0,typical_activity
12057,1.021020916316203,26991.0,typical_activity
12059,1.0522485861192532,337.0,typical_activity
12061,1.0208280767620217,2694.0,typical_activity
12063,1.0172352294128355,656.0,typical_activity
12065,1.020608374660128,187.0,typical_activity
12067,1.0636377792448917,161.0,typical_activity
12069,0.9934103065059623,8100.0,typical_activity
12071,1.001159052884238,15478.0,typical_activity
12073,1.0094462870813663,5913.0,typical_activity
12075,1.0332238385689079,522.0,typical_activity
12077,1.0274275324118478,116.0,typical_activity
12079,1.007008136346161,215.0,typical_activity
12081,1.0021622688938727,8255.0,typical_activity
12083,1.0006753368178674,6271.0,typical_activity
12085,1.0022495864084466,3050.0,typical_activity
12086,1.0037356123196144,41200.0,typical_activity
12087,1.0228549750262654,1228.0,typical_activity
12089,1.0061524651488671,2104.0,typical_activity
12091,1.0035269947305945,4764.0,typical_activity
12093,1.0005176758065493,660.0,typical_activity
12095,1.0094948441699334,27728.0,typical_activity
12097,1.217620432729793,7518.0,typical_activity
12099,1.0133336372868773,25986.0,typical_activity
12101,1.006604985304807,12622.0,typical_activity
12103,0.9935271938851165,16665.0,typical_activity
12105,1.0093496845303191,13615.0,typical_activity
12107,0.99289768728865,1170.0,typical_activity
12109,0.999342502463206,8174.0,typical_activity
12111,1.0007380380036843,6040.0,typical_activity
12113,1.0002111666990672,5581.0,typical_activity
12115,1.0015640245790698,7989.0,typical_activity
12117,0.9957126407813226,11033.0,typical_activity
12119,1.0039475774636089,1880.0,typical_activity
12121,1.0103597275027518,737.0,typical_activity
12123,1.2476769923978195,283.0,typical_activity
12125,1.061209580067248,241.0,typical_activity
12127,1.0881013205597054,10899.0,typical_activity
12129,0.9869316795536832,833.0,typical_activity
12131,1.0028360725561032,1663.0,typical_activity
12133,1.0155202959094134,391.0,typical_activity
13001,1.0426878731508888,347.0,typical_activity
13003,1.0657194656223392,126.0,typical_activity
13005,1.067545528175248,275.0,typical_activity
13007,1.066532109911519,40.0,typical_activity
13009,1.0525049783286258,1269.0,typical_activity
13011,1.050302962290262,593.0,typical_activity
13013,1.0009505917027612,2621.0,typical_activity
13015,1.1123949826885278,3163.0,typical_activity
13017,1.0172203765828607,362.0,typical_activity
13019,1.010475427626035,482.0,typical_activity
13021,1.1301586745251961,2535.0,typical_activity
13023,1.03572271511167,335.0,typical_activity
13025,1.0313220291931007,359.0,typical_activity
13027,1.0205263478104107,209.0,typical_activity
13029,1.0116014794884909,1328.0,typical_activity
13031,1.0714033344234566,2256.0,typical_activity
13033,1.0103412329461265,494.0,typical_activity
13035,1.0084194480574926,617.0,typical_activity
13037,1.0489507245809853,69.0,typical_activity
13039,1.0119848432972287,1066.0,typical_activity
13043,1.0921293038567568,245.0,typical_activity
13045,1.0184976705286302,3372.0,typical_activity
13047,1.0240124853012904,2345.0,typical_activity
13049,1.005899841818629,174.0,typical_activity
13051,1.0793910255244026,4442.0,typical_activity
13053,1.1156317602156935,92.0,typical_activity
13055,1.1440461985370765,505.0,typical_activity
13057,1.0064250723849861,9226.0,typical_activity
13059,1.054874644085212,2690.0,typical_activity
13061,1.2374297924088866,29.0,typical_activity
13063,1.0335993883507417,2918.0,typical_activity
13065,1.2760077911488807,163.0,typical_activity
13067,1.0233870929244697,16805.0,typical_activity
13069,1.0314185325853646,1041.0,typical_activity
13071,0.98448277413349,782.0,typical_activity
13073,1.0047264084517007,4236.0,typical_activity
13075,1.0508062993903589,449.0,typical_activity
13077,0.9982096577995117,4980.0,typical_activity
13079,1.046231863250645,281.0,typical_activity
13081,1.0594819030082516,250.0,typical_activity
13083,1.0702238914822182,375.0,typical_activity
13085,1.0164116100624128,868.0,typical_activity
13087,1.0167523247632677,649.0,typical_activity
13089,0.9990708272571922,8539.0,typical_activity
13091,1.0260049963450446,353.0,typical_activity
13093,1.0534568731952318,109.0,typical_activity
13095,1.0056809724965774,997.0,typical_activity
13097,1.0015664550623509,3143.0,typical_activity
13099,1.4154622417178964,226.0,typical_activity
13101,1.3052443967606813,80.0,typical_activity
13103,0.9967971040831153,2141.0,typical_activity
13105,1.1593479967820943,525.0,typical_activity
13107,1.0452752092602702,445.0,typical_activity
13109,1.0793909966952566,164.0,typical_activity
13111,1.0243772041078965,530.0,typical_activity
13113,1.0165840022191073,3431.0,typical_activity
13115,1.0376415754453527,2887.0,typical_activity
13117,1.0251375326592933,9518.0,typical_activity
13119,1.078620413620484,615.0,typical_activity
13121,1.1370185747633201,16201.0,typical_activity
13123,1.0402106809302742,634.0,typical_activity
13125,1.1156126775467807,98.0,typical_activity
13127,1.0018814850793842,1669.0,typical_activity
13129,1.0259936325510652,1418.0,typical_activity
13131,1.037445221898103,522.0,typical_activity
13133,1.0346320440662025,305.0,typical_activity
13135,1.0022905236511452,20949.0,typical_activity
13137,1.0165292923105558,1276.0,typical_activity
13139,1.0155559297194843,5596.0,typical_activity
13141,1.7998030291898346,61.0,typical_activity
13143,1.094865284870033,884.0,typical_activity
13145,1.0260109319581852,1331.0,typical_activity
13147,1.0315908911263407,640.0,typical_activity
13149,1.0694074205053423,263.0,typical_activity
13151,0.9979053076424004,5662.0,typical_activity
13153,1.1108971275179866,3759.0,typical_activity
13155,1.0771647876369572,188.0,typical_activity
13157,1.0397387097866775,2955.0,typical_activity
13159,1.051001762229049,443.0,typical_activity
13161,1.0482792186005543,271.0,typical_activity
13163,1.1180225060952584,246.0,typical_activity
13165,0.9953626350354878,133.0,typical_activity
13167,1.051874733089227,150.0,typical_activity
13169,0.9946406946790919,835.0,typical_activity
13171,1.139539021274059,419.0,typical_activity
13173,1.0472914057445244,245.0,typical_activity
13175,1.0189720732948822,1114.0,typical_activity
13177,1.015981652463813,1249.0,typical_activity
13179,1.0026258781659791,854.0,typical_activity
13181,1.0431711262767736,161.0,typical_activity
13183,1.1782355304507701,340.0,typical_activity
13185,1.0107176884458542,2484.0,typical_activity
13187,1.0836619637001457,1103.0,typical_activity
13189,1.0453630794299282,383.0,typical_activity
13191,1.036210357028651,174.0,typical_activity
13193,1.0504745157994753,111.0,typical_activity
13195,1.0900447320983873,845.0,typical_activity
13197,1.0071087574107618,146.0,typical_activity
13199,1.051417123543231,412.0,typical_activity
13201,1.0793345545089097,153.0,typical_activity
13205,1.0798797944532252,376.0,typical_activity
13207,1.010935399599887,728.0,typical_activity
13209,1.1104042596384531,203.0,typical_activity
13211,1.0137698229965781,573.0,typical_activity
13213,1.2900499761618824,896.0,typical_activity
13215,1.0903513373243325,3663.0,typical_activity
13217,1.022471484207696,2723.0,typical_activity
13219,1.0507595247599202,1640.0,typical_activity
13221,1.0190988945804698,332.0,typical_activity
13223,0.9854609620870078,5996.0,typical_activity
13225,1.0356550375977638,463.0,typical_activity
13227,1.0116783294784892,979.0,typical_activity
13229,1.024668645554699,589.0,typical_activity
13231,1.0278412330407192,705.0,typical_activity
13233,1.0654436515305803,1079.0,typical_activity
13235,1.0608640194760128,181.0,typical_activity
13237,1.013091446890385,484.0,typical_activity
13239,1.1924672951528381,20.0,typical_activity
13241,1.3016555239054561,244.0,typical_activity
13243,1.1235601997301259,85.0,typical_activity
13245,0.9982410118307903,2694.0,typical_activity
13247,1.004761262372949,1424.0,typical_activity
13249,1.1088991100561445,159.0,typical_activity
13251,1.0875014840444837,228.0,typical_activity
13253,1.1222749249042203,256.0,typical_activity
13255,1.0131280313207327,1446.0,typical_activity
13257,0.9999916361222497,690.0,typical_activity
13259,1.0932100951670758,28.0,typical_activity
13261,1.1516751263662017,466.0,typical_activity
13263,1.0210504621113727,90.0,typical_activity
13265,1.0269247701198003,13.0,typical_activity
13267,1.0351607945672334,471.0,typical_activity
13269,0.9978350166253744,152.0,typical_activity
13271,1.006268705118673,221.0,typical_activity
13273,1.2185373122430416,117.0,typical_activity
13275,1.0242777779207863,949.0,typical_activity
13277,1.0119809104759832,923.0,typical_activity
13279,1.0457140103645313,552.0,typical_activity
13281,1.0866909101813367,245.0,typical_activity
13283,1.0712834985705804,130.0,typical_activity
13285,1.0017137534787939,1758.0,typical_activity
13287,1.056929560416868,147.0,typical_activity
13289,1.036377005387985,134.0,typical_activity
13291,1.0535167303033315,522.0,typical_activity
13293,1.0138706897931913,595.0,typical_activity
13295,1.0056960734057838,1667.0,typical_activity
13297,1.0016538603724954,3492.0,typical_activity
13299,0.999648290235865,702.0,typical_activity
13301,1.13061547496667,47.0,typical_activity
13303,1.0954210916484544,259.0,typical_activity
13305,1.008419322652887,629.0,typical_activity
13307,1.0629516806393882,43.0,typical_activity
13309,1.0153319317186253,118.0,typical_activity
13311,1.0802917331608133,936.0,typical_activity
13313,1.0697661313338087,2115.0,typical_activity
13315,1.0406300921710097,130.0,typical_activity
13317,1.0213135054821578,143.0,typical_activity
13319,1.0930285306532397,196.0,typical_activity
13321,1.007459932720019,348.0,typical_activity
15001,1.0408062115888315,1792.0,typical_activity
15003,1.0067785747046625,13469.0,typical_activity
15005,2.0865897871041743,2.0,typical_activity
15007,1.0202756484792355,894.0,typical_activity
15009,1.0495656546092438,2417.0,typical_activity
16001,0.9994649099350311,7259.0,typical_activity
16003,1.1505332457323563,24.0,typical_activity
16005,1.0563394662195096,1108.0,typical_activity
16007,1.1161841946841338,81.0,typical_activity
16009,1.0990336797832803,59.0,typical_activity
16011,1.0335677295032488,568.0,typical_activity
16013,1.103627364258696,220.0,typical_activity
16015,1.2968618133746501,66.0,typical_activity
16017,1.0666715829640223,349.0,typical_activity
16019,1.035839257795175,1756.0,typical_activity
16021,1.2014123016083325,77.0,typical_activity
16023,1.0707306526290417,26.0,typical_activity
16025,1.5762394735011713,13.0,typical_activity
16027,1.0298927043841204,3162.0,typical_activity
16029,1.1498987180885258,118.0,typical_activity
16031,1.0492275138945815,265.0,typical_activity
16033,1.0969861728970083,3.0,typical_activity
16035,1.24664842954138,57.0,typical_activity
16037,1.6952852137106413,36.0,typical_activity
16039,1.0140853436330861,307.0,typical_activity
16041,1.0776454401704465,183.0,typical_activity
16043,1.0999227903033624,176.0,typical_activity
16045,1.110841147072284,270.0,typical_activity
16047,1.1143349808853067,144.0,typical_activity
16049,1.1020271544925753,99.0,typical_activity
16051,1.1340356246480003,442.0,typical_activity
16053,1.203949089357557,238.0,typical_activity
16055,1.013876309481605,2612.0,typical_activity
16057,1.128782066968562,397.0,typical_activity
16059,1.1287188943324264,42.0,typical_activity
16061,1.1414256640843536,45.0,typical_activity
16063,1.252434277028249,55.0,typical_activity
16065,1.0471071077367093,1018.0,typical_activity
16067,1.0855512967202041,181.0,typical_activity
16069,1.1422047581529482,647.0,typical_activity
16071,1.1295723380635265,52.0,typical_activity
16073,1.1295872660600939,111.0,typical_activity
16075,1.0565558936674553,306.0,typical_activity
16077,1.0830913551841792,109.0,typical_activity
16079,1.0928635584257382,137.0,typical_activity
16081,1.2061248462187157,92.0,typical_activity
16083,1.0218654659856163,1159.0,typical_activity
16085,1.1835708526161162,95.0,typical_activity
16087,1.1430090982164718,126.0,typical_activity
17001,1.0351764506537269,1520.0,typical_activity
17003,1.064346120520654,50.0,typical_activity
17005,1.1253551058259785,334.0,typical_activity
17007,1.119217298653171,1322.0,typical_activity
17009,1.1472807673063419,155.0,typical_activity
17011,1.0761230890113747,751.0,typical_activity
17013,1.044733393153912,98.0,typical_activity
17015,1.1256172332403163,292.0,typical_activity
17017,1.1552040183930956,219.0,typical_activity
17019,1.024223389944338,3604.0,typical_activity
17021,1.0214734939013808,777.0,typical_activity
17023,1.1039746254176532,348.0,typical_activity
17025,1.1030513099870136,331.0,typical_activity
17027,1.0595793615670857,1170.0,typical_activity
17029,1.0709924778714257,853.0,typical_activity
17031,1.0136389624775028,64041.0,typical_activity
17033,1.0429108037701935,364.0,typical_activity
17035,1.0755448526778533,222.0,typical_activity
17037,1.136779246483385,2142.0,typical_activity
17039,1.0172982335673895,424.0,typical_activity
17041,1.0815355385599532,435.0,typical_activity
17043,1.0047008646766693,17325.0,typical_activity
17045,1.0796061383059892,324.0,typical_activity
17047,1.1979251848726358,157.0,typical_activity
17049,1.0383461212890002,631.0,typical_activity
17051,1.206928893914265,345.0,typical_activity
17053,1.052358804272237,322.0,typical_activity
17055,1.1353955192943834,950.0,typical_activity
17057,1.083274174924154,795.0,typical_activity
17059,1.137518591096549,114.0,typical_activity
17061,1.0694606771035002,196.0,typical_activity
17063,1.0723423731285526,1683.0,typical_activity
17065,1.1458177355347672,222.0,typical_activity
17067,1.0579355619645394,310.0,typical_activity
17069,1.0462000980561408,105.0,typical_activity
17071,1.116381961640306,182.0,typical_activity
17073,1.0507882036540717,1201.0,typical_activity
17075,1.0212502871463136,633.0,typical_activity
17077,1.1053877262683571,918.0,typical_activity
