date,day,location_id,location_resolution,name,mobility_per_home_user_index,mobility_per_home_user_percent,commuters_per_home_user_index,commuters_per_home_user_percent,inter_region_mobility_index,inter_region_mobility_percent,edge_minutes_15min_durations_index,edge_minutes_15min_durations_percent,distinct_edges_15min_durations_per_distinct_user_index,distinct_edges_15min_durations_per_distinct_user_percent,deathIncrease,rt_median
2020-04-30,Thursday,USA,national,United States,0.4763067067845204,0.4849830473621602,0.4875196991111202,0.3379566060827166,45.62778973660263,0.5830744429415415,2.899234740196658,0.0643022450997707,14.972855375296833,0.2116395331234171,2140.0,0.8937017040268814
2020-05-01,Friday,USA,national,United States,0.5724446510393171,0.4970673187703318,0.4691894588617903,0.3423922592364056,59.52078648982776,0.5521393350496389,4.346616551123094,0.0577660264329439,21.52183645748164,0.2225766462335217,1778.0,0.904869205243284
2020-05-02,Saturday,USA,national,United States,0.5278248700573784,0.508461781097432,0.2164982530015179,0.4662054537683331,56.105081478480685,0.5395096428684925,7.511622462335971,0.0582971211253068,23.255302156596347,0.188703909461497,1564.0,0.9251841464229158
2020-05-03,Sunday,USA,national,United States,0.5022523676622795,0.4809424826925982,0.1716987576680807,0.4745515635546,54.94294635382151,0.5351418876641402,6.316597137664591,0.0874728795126649,16.47534617049884,0.2179352711117204,1231.0,0.9221956027549322
2020-05-04,Monday,USA,national,United States,0.4767837100894281,0.5240237913968949,0.4750084867094422,0.3218442371086531,46.77676532131299,0.6744575440335048,3.5912074515766554,0.0946704821642432,16.072256595818107,0.2574679651142071,1035.0,0.9210728300776932
2020-05-05,Tuesday,USA,national,United States,0.471354662739041,0.5632337311019173,0.4780512479613301,0.3318906799005619,44.55038123231719,0.6804395282610385,3.856356329536288,0.087506706320031,17.145000147643422,0.2590181249876008,2452.0,0.9282577122418872
2020-05-06,Wednesday,USA,national,United States,0.4925531117696956,0.5630526300369231,0.4817209457093233,0.3303048820700395,47.1066976548796,0.6991845475286144,3.836722881510781,0.0978800142585569,17.52635469685166,0.2643085038942935,1950.0,0.9448891560774828
2020-05-07,Thursday,USA,national,United States,0.5355931374919013,0.5453494319251616,0.4779536940254821,0.3313252953512595,52.9540754923536,0.6766965537324623,4.282035955123689,0.0949714494293474,19.25898241805349,0.2722234300154746,2752.0,0.9505627909158834
2020-05-08,Friday,USA,national,United States,0.6118325070111038,0.5312687318230382,0.4562726261980944,0.3329661661425193,63.23361884465324,0.5865810974731659,5.872095501637863,0.0780394635631565,24.783316772891933,0.2563065443207417,1798.0,0.9577713946730532
2020-05-09,Saturday,USA,national,United States,0.5891022185048531,0.5674911893349482,0.2126783263697152,0.4579796570053042,62.29517575076675,0.5990339401720136,9.262705617248406,0.0718871420953795,31.52114870705901,0.2557766805903253,1445.0,0.9629862304446516
2020-05-10,Sunday,USA,national,United States,0.5808882685072837,0.5562419691981461,0.1635085884813172,0.4519150713275051,61.896808116130906,0.6028721962295617,8.803474266615789,0.1219114068910277,20.5097765306288,0.2713025670226662,1036.0,0.9703438943047372
2020-05-11,Monday,USA,national,United States,0.5199172813969303,0.5714310687319492,0.4664315518827087,0.31603289452578,50.62722294289141,0.7299759231479239,4.317014347038209,0.1138040158511681,17.14953135281992,0.2747252642308929,892.0,0.9732774746192812
2020-05-12,Tuesday,USA,national,United States,0.4712286787368334,0.5630831895983918,0.4615656217557862,0.3204454097265427,46.24269278047331,0.7062870213608897,7.114247483397243,0.1614333095854036,13.255006491591258,0.2002500378293872,1487.0,0.9766394805201748
2020-05-13,Wednesday,USA,national,United States,0.5288017418183325,0.6044895553073568,0.4782082532708189,0.3278963103191475,51.39228180923241,0.7627936385290017,4.763850623560876,0.1215323027906996,19.652853715328604,0.2963774528473402,1704.0,0.9727247239501357
2020-05-14,Thursday,USA,national,United States,0.569263827477769,0.5796334627891659,0.4713173800215711,0.3267248942561855,56.126753420953165,0.7172399906714452,5.4225963082974085,0.1202679838437642,20.749342529142247,0.2932894932472739,1880.0,0.9703321562936672
2020-05-15,Friday,USA,national,United States,0.6667004018833466,0.5789118311885434,0.452470805509673,0.3301917773532268,70.99963973234324,0.6586219064373346,7.351900990234381,0.0977059057175247,28.36763659401175,0.2933752157786484,1507.0,0.9787616879129772
2020-05-16,Saturday,USA,national,United States,0.6127974791872844,0.5903171968492347,0.2080627998176303,0.4480406222982691,66.48245151504909,0.6392990212065423,11.30089033060814,0.0877053360616308,30.77855783568028,0.2497509665567693,988.0,0.9850156820741592
2020-05-17,Sunday,USA,national,United States,0.5964162443313225,0.5711111141237613,0.1647363202652061,0.4553083517774225,65.43444380652959,0.6373286126917689,9.500369052120904,0.1315620767496459,21.69737839305032,0.2870121206296834,849.0,0.9920382938048236
2020-05-18,Monday,USA,national,United States,0.5500999960932342,0.6046043090400992,0.472162992916241,0.3199162593888983,52.73363739042393,0.7603475639666225,5.691713362352931,0.1500434758003331,20.503286679373115,0.3284504243707115,848.0,0.9992760011758492
2020-05-19,Tuesday,USA,national,United States,0.5445240889246531,0.6506657481602164,0.4776843969122109,0.3316359907963422,51.61274482863762,0.7883064245919335,5.946942911465539,0.1349453583606422,22.57536336102985,0.3410573484008667,1326.0,1.004714087457901
2020-05-20,Wednesday,USA,national,United States,0.5815789097464538,0.6648207612174386,0.4806525887969095,0.3295723345088287,56.1038117051074,0.8327248598289871,6.2078021273591535,0.1583694677737456,23.692222509627488,0.3572936867799,1399.0,1.0070390542479084
2020-05-21,Thursday,USA,national,United States,0.6774237708590282,0.6897636335307937,0.4727858585417189,0.3277428675148648,68.76672343723654,0.8787653136947071,7.18445401534334,0.1593442975132475,26.73267121380428,0.3778631338525961,1394.0,1.005154042593186
2020-05-22,Friday,USA,national,United States,0.8428623034694888,0.73187740424775,0.4345538482654864,0.3171168300081582,94.7190313833804,0.8786527545885738,11.124477571833673,0.1478430079831159,36.34964593778213,0.3759243455172233,1341.0,1.005521545172141
2020-05-23,Saturday,USA,national,United States,0.7300350865535892,0.703253979548755,0.1988206015199195,0.4281385529214276,81.18453540504285,0.7806750930326828,19.588658368277937,0.1520260629848835,37.40584194102911,0.3035277100869167,1063.0,1.0029946147426074
2020-05-24,Sunday,USA,national,United States,0.6579611653417231,0.630044767827839,0.1565775276484974,0.4327585800402176,74.88649140561566,0.7293911417358526,21.354545095287207,0.2957199120757057,29.320411327601427,0.3878493189557365,680.0,1.007590804666502
2020-05-25,Monday,USA,national,United States,0.7494269835394521,0.8236807612739576,0.196093774234917,0.1328642601895197,88.9202315216999,1.2821091957739703,14.022898737862697,0.3696680302528835,24.55838404502471,0.3934106656940087,559.0,1.0168019062909577
2020-05-26,Tuesday,USA,national,United States,0.6194753858558345,0.7402269681048014,0.4782063588350409,0.331998366793035,62.79888255488947,0.9591577184971892,8.165401259863426,0.1852856191113437,24.71572224253569,0.3733928246046626,645.0,1.018315961672184
2020-05-27,Wednesday,USA,national,United States,0.606425692841229,0.693223884119668,0.4884549447473081,0.3349222290588157,58.97744348496992,0.8753769461732079,8.190330064743272,0.2089464494250068,26.01196378261313,0.3922768510425071,1321.0,1.0233972134307947
2020-05-28,Thursday,USA,national,United States,0.6484780640230947,0.6602906554908404,0.484077596667601,0.3355704845337376,63.52766886402798,0.8118157891955314,8.921907075788335,0.1978793395341991,28.00063245211254,0.3957856154212683,1231.0,1.03320710170052
2020-05-29,Friday,USA,national,United States,0.7708526765348506,0.6693497308367637,0.4656720799065492,0.3398254425606918,82.38142211987332,0.7642040085858767,11.971935393971233,0.1591056234861454,37.00256786111021,0.3826767977177503,1184.0,1.043112858297904
2020-05-30,Saturday,USA,national,United States,0.751989607141069,0.7244031054697005,0.2159107443348384,0.4649403177187584,82.19161247377515,0.7903592031948115,17.51927137167702,0.1359657105109837,40.90380416803994,0.3319117380793613,932.0,1.03776757437487
2020-05-31,Sunday,USA,national,United States,0.7387093676411233,0.7073669337094959,0.1729282090502924,0.4779495967358929,84.2410754825952,0.8205043803494122,15.578689461899105,0.215735275903594,30.02017908053016,0.3971058209661671,652.0,1.0582468339197326
2020-06-01,Monday,USA,national,United States,0.6405599619636294,0.7040271149831693,0.4897560778408618,0.3318365369299938,63.23430604192515,0.911752970919254,9.185764824446714,0.2421527568940424,27.250778423987413,0.4365412178914409,668.0,1.060664008133444
2020-06-02,Tuesday,USA,national,United States,0.6056785432905697,0.7237407683708188,0.496038157539611,0.3443782273647796,58.67075841760318,0.8961068811557465,9.59792272590106,0.2177917530143715,28.166572152694076,0.4255265467187281,962.0,1.062057152382276
2020-06-03,Wednesday,USA,national,United States,0.6333436763123975,0.7239946599539265,0.4998559223646368,0.3427396150390534,61.223005888234,0.9087068676288848,10.065026171118578,0.2567724945393784,29.395410372324616,0.4433013636465762,993.0,1.0755554573527466
2020-06-04,Thursday,USA,national,United States,0.7033711079054229,0.7161836238698897,0.4944563930454732,0.3427652354442845,69.8933219137888,0.8931620395261918,11.191508175460172,0.2482169145385287,32.03906746745478,0.4528684149123003,893.0,1.079583045872371
2020-06-05,Friday,USA,national,United States,0.832774693419777,0.7231180922843887,0.469352477253409,0.342511222342565,90.90311524843592,0.8432547445553308,15.299374152001066,0.2033268960528936,41.30573789592271,0.4271797450574602,826.0,1.0749159915269022
2020-06-06,Saturday,USA,national,United States,0.813435150859819,0.7835945387879892,0.2156582670327038,0.4643966352937227,91.0445864352868,0.875489902490403,23.2281805853734,0.1802721135008831,46.151546578574944,0.3744942640790919,728.0,1.0782942308767371
2020-06-07,Sunday,USA,national,United States,0.8021623146862457,0.7681276584982802,0.1727985694184256,0.4775912907653865,94.38053593762504,0.9192622804601543,20.34094879244213,0.2816835273988082,34.100107423133124,0.4510749625101379,447.0,1.0850079699262536
2020-06-08,Monday,USA,national,United States,0.6779008428629894,0.7450677578761749,0.5004254400897477,0.3390656135665318,66.8711581823511,0.9641914485650576,10.797847251559478,0.2846500569584722,29.13894921054529,0.4667885877803487,661.0,1.0913356571834063
2020-06-09,Tuesday,USA,national,United States,0.6445261436415164,0.7701607587086117,0.5097800691247777,0.3539186529960987,61.97630949879756,0.9465941622095628,11.502430254497565,0.2610079827265315,30.73132884446159,0.4642736137137864,902.0,1.0950923102787826
2020-06-10,Wednesday,USA,national,United States,0.6886612913867605,0.7872299292289151,0.5130128046533088,0.3517609841355749,65.84864436437437,0.977363239354746,11.939324333160265,0.3045883875530505,32.35954770037388,0.4880024276193751,887.0,1.0984898066456656
2020-06-11,Thursday,USA,national,United States,0.7708943264593526,0.7849368365278858,0.5053963764410725,0.3503490103475737,77.15039623246336,0.9858997020378628,13.306589607389007,0.2951273915537968,35.64513920792594,0.5038398108440356,899.0,1.1007126191472196
2020-06-12,Friday,USA,national,United States,0.9277027748605328,0.8055464053660099,0.4760726360259071,0.3474152761338092,103.24158215259466,0.9577114463860176,18.40388212920629,0.2445854445729339,47.25653250183687,0.4887222583288342,775.0,1.1049420693137784
2020-06-13,Saturday,USA,national,United States,0.9164927105382342,0.882871464378755,0.2195100404655943,0.4726910106810426,103.04212404190108,0.99085890399392,27.947851654676956,0.2169011157408641,53.407869813804105,0.4333753120905727,694.0,1.1050390299448185
2020-06-14,Sunday,USA,national,United States,0.9139392201143024,0.8751620218293718,0.1757501844504467,0.4857491455307927,108.2165187936582,1.054024146625551,24.284430325995277,0.3362932606977802,39.60883239568143,0.5239441731445066,356.0,1.104418700416487
2020-06-15,Monday,USA,national,United States,0.7421924301122309,0.8157294029624818,0.5106025633179428,0.3459611713365192,73.16427992375458,1.0549297329431129,13.585202560265024,0.3581295968058193,32.89975734523883,0.5270344911388382,381.0,1.1007233951674966
2020-06-16,Tuesday,USA,national,United States,0.694433325693499,0.8297961258280905,0.5210363847735714,0.3617334349254111,67.08971262153322,1.0246936422229644,14.185835591574516,0.3218986117824394,34.2430324945224,0.5173266838285678,730.0,1.0996310451498563
2020-06-17,Wednesday,USA,national,United States,0.729731153964116,0.8341781538708242,0.5230357715317184,0.3586335001061856,71.45941615717219,1.0606415231770314,14.439351810525563,0.3683674856762236,35.49418326951835,0.5352747128073065,767.0,1.0961446906923966
2020-06-18,Thursday,USA,national,United States,0.8223670708151993,0.8373472016523168,0.5153509351482575,0.357249672786169,82.93906088715714,1.059872656642836,15.742600097269856,0.3491557671848455,38.749018159332905,0.5477127713236495,705.0,1.0901592768721071
2020-06-19,Friday,USA,national,United States,0.9835914934213602,0.854075910243211,0.4795355972313806,0.3499423813114627,110.22044017386578,1.02245020832978,21.439700629740265,0.284931117968521,50.76219069753093,0.5249774192478457,655.0,1.0812479381417883
2020-06-20,Saturday,USA,national,United States,0.9977557246498144,0.96115337043602,0.2212374504660878,0.4764108003419706,113.07231594310096,1.087309797708322,32.20613504956935,0.249949323914618,57.92087733228073,0.46999587098209,629.0,1.0759871089256237
2020-06-21,Sunday,USA,national,United States,0.9637985976837324,0.9229059338100384,0.1729461804163262,0.4779992671002357,114.4107296157582,1.1143554883519613,28.60777970125521,0.3961634424984022,40.00302125363623,0.5291584888097778,294.0,1.0696760086304242
2020-06-22,Monday,USA,national,United States,0.7865736596934471,0.8645079574723301,0.5128133402686096,0.3474590936705679,77.79835426159994,1.1217468028132218,15.566874678408189,0.410369924730536,32.73947348344119,0.5244668392667032,286.0,1.0686415883187872
2020-06-23,Tuesday,USA,national,United States,0.7168948417779575,0.8566359653598347,0.5259190802555881,0.3651232830435463,68.43536185158179,1.0452463940058128,16.96419703599551,0.384943942190763,34.60305152188066,0.522765672024728,710.0,1.0615707782497998
2020-06-24,Wednesday,USA,national,United States,0.7549014352006322,0.8629510774608715,0.5281374768627647,0.3621316211506132,73.9991551059423,1.0983377811645127,17.074414510945452,0.4355915158328477,36.01478403561719,0.5431257013325202,724.0,1.0561243590115068
2020-06-25,Thursday,USA,national,United States,0.8518275272231587,0.8673443058750713,0.5203544557848142,0.3607181948907704,85.96461012913392,1.0985359460338326,18.422206229479794,0.4085868604644895,39.041527325794576,0.5518473536643301,647.0,1.0544498371606854
2020-06-26,Friday,USA,national,United States,1.01266943673196,0.8793249806826215,0.4863885690389245,0.3549433557693299,112.0741320152653,1.0396458174783956,23.57644460716825,0.313328195932218,49.02006153940015,0.5069604964778753,637.0,1.0558071643911398
