msa_id	msa_name	month	civilian_labor_force	num_employed	num_unemployed	rate_unemployed	teleworkable_manual_emp	teleworkable_manual_wage	teleworkable_emp	teleworkable_wage	num_home_users	distinct_users_with_contacts_percent	commuters_home_percent	commuters_work_percent	distinct_edges_percent	mobility_home_percent	total_edges_percent
10500	Albany, GA	3	67581.0	63956.0	3625.0	0.053639336499903816	0.27158603	0.31853244	0.31485352	0.36687845	2751.0	0.7813799436766408	0.7323596036480037	0.7321194755246224	0.5721969709924027	0.819770027611047	0.5176514476555144
10500	Albany, GA	4	62751.0	55724.0	7027.0	0.11198227916686587	0.27158603	0.31853244	0.31485352	0.36687845	2751.0	0.5508277804122066	0.4403010255976789	0.4456182962687048	0.2390896035673085	0.5262348799184594	0.21153188504005555
10500	Albany, GA	5	62899.0	57591.0	5308.0	0.08438925897073085	0.27158603	0.31853244	0.31485352	0.36687845	2751.0	0.7996228443090082	0.4080697515236762	0.4120562383319827	0.4700980436677591	0.8087852721225789	0.3873903049679463
10500	Albany, GA	6	63657.0	58521.0	5136.0	0.08068240727649748	0.27158603	0.31853244	0.31485352	0.36687845	2751.0	0.9259051178069556	0.4440757694781976	0.4498722968391886	0.6093600955097148	0.9817213429604268	0.5206242436003211
10500	Albany, GA	7	65019.0	59394.0	5625.0	0.0865131730724865	0.27158603	0.31853244	0.31485352	0.36687845	2667.935483870968	0.9002775204018386	0.4421601394560182	0.4460888255238789	0.5503293785316018	1.0222659028665912	0.4969090326310914
10580	Albany-Schenectady-Troy, NY	1	455180.0	436840.0	18340.0	0.040291752713212364	0.36932078	0.44743568	0.424283	0.49190852	9634.806451612903	0.9730133810341176	0.7267399215006708	0.7262496514188321	0.963906255370516	0.9380812357190108	1.0126691478518384
10580	Albany-Schenectady-Troy, NY	2	455958.0	438407.0	17551.0	0.03849258045697192	0.36932078	0.44743568	0.424283	0.49190852	9685.0	0.9980460643486648	0.9126605713260598	0.9128428891255114	0.990396844475528	1.0877077447393426	0.994396418030962
10580	Albany-Schenectady-Troy, NY	3	454463.0	436681.0	17782.0	0.03912749772808787	0.36932078	0.44743568	0.424283	0.49190852	9685.0	0.6832261700453935	0.7350479265850137	0.7343094908021891	0.5072941355265154	0.6691770182139504	0.4106936907210976
10580	Albany-Schenectady-Troy, NY	4	441630.0	386061.0	55569.0	0.12582704979281298	0.36932078	0.44743568	0.424283	0.49190852	9685.0	0.4189555437583302	0.3675052461859333	0.3713194676837265	0.1623573386846884	0.31489211077642576	0.1325301419828791
10580	Albany-Schenectady-Troy, NY	5	452046.0	408641.0	43405.0	0.09601898921791144	0.36932078	0.44743568	0.424283	0.49190852	9685.0	0.5992484679742331	0.3371771541248638	0.3401478533398715	0.2888241940068599	0.4774236387230288	0.2220370956930806
10580	Albany-Schenectady-Troy, NY	6	449486.0	402606.0	46880.0	0.10429690802383168	0.36932078	0.44743568	0.424283	0.49190852	9685.0	0.7756330490354586	0.35113212062373017	0.3527935836155249	0.4613955686639871	0.6566362219378749	0.3354701043465976
10580	Albany-Schenectady-Troy, NY	7	465851.0	412189.0	53662.0	0.11519133800292368	0.36932078	0.44743568	0.424283	0.49190852	9363.387096774191	0.8640892849037735	0.34651602633434603	0.3486496787599659	0.5185495518850533	0.7539883935110618	0.4192862505512152
10740	Albuquerque, NM	1	437506.0	417405.0	20101.0	0.04594451276096785	0.3213281	0.41661993	0.35720241	0.44349107	10031.161290322581	0.977640856211462	0.6763761622587654	0.6767950773454819	0.9060079575408736	0.963089558611416	1.012895373364524
10740	Albuquerque, NM	2	438909.0	418578.0	20331.0	0.04632167488021435	0.3213281	0.41661993	0.35720241	0.44349107	10073.0	0.9977654260716003	0.8992819748756085	0.8999822581278869	0.9868765408215814	1.0161449000590117	1.0311358497831935
10740	Albuquerque, NM	3	437808.0	412871.0	24937.0	0.056958758177100464	0.3213281	0.41661993	0.35720241	0.44349107	10073.0	0.8192971267204134	0.7111756160560133	0.7100099334552074	0.5707769152582626	0.7222560327034946	0.5344034497610151
10740	Albuquerque, NM	4	412265.0	361417.0	50848.0	0.12333814415485185	0.3213281	0.41661993	0.35720241	0.44349107	10073.0	0.5784111753514433	0.38453543921229705	0.3832516893814061	0.2206303447312258	0.3935016286190163	0.21161904515067725
10740	Albuquerque, NM	5	407727.0	370543.0	37184.0	0.0911982772786693	0.3213281	0.41661993	0.35720241	0.44349107	10073.0	0.7388072614351431	0.34297462448320537	0.34165437164508383	0.3600864844891397	0.5855673414504502	0.3278611836049549
10740	Albuquerque, NM	6	421768.0	383734.0	38034.0	0.0901775383623224	0.3213281	0.41661993	0.35720241	0.44349107	10073.0	0.8723111263635109	0.35482584916029963	0.3535876155835049	0.5208037345963276	0.7934021019066091	0.4891439239897963
10740	Albuquerque, NM	7	416079.0	361421.0	54658.0	0.1313644764575958	0.3213281	0.41661993	0.35720241	0.44349107	9722.90322580645	0.8456703452172283	0.348153929395616	0.34812336289633705	0.4566920981547388	0.8325672675212923	0.4551476871381497
10780	Alexandria, LA	1	63200.0	59310.0	3890.0	0.061550632911392414	0.25201264	0.28886458	0.30110911	0.33358815	3029.6129032258063	0.979179819153012	0.6571604416090036	0.6527463114014488	1.0365289686299537	0.9397035019654012	1.5808337743117948
10780	Alexandria, LA	2	62964.0	60104.0	2860.0	0.045422781271837874	0.25201264	0.28886458	0.30110911	0.33358815	3043.0	1.0122097232245553	0.9033489930923082	0.903298831648335	1.009879765444421	1.0149870173822095	0.9765406457561848
10780	Alexandria, LA	3	64221.0	60000.0	4221.0	0.0657261643387677	0.25201264	0.28886458	0.30110911	0.33358815	3043.0	0.8574358736653329	0.8253816063908836	0.8226065912721412	0.6358983498974804	0.7415711117151703	0.5293956005540544
10780	Alexandria, LA	4	57732.0	52016.0	5716.0	0.09900921499341786	0.25201264	0.28886458	0.30110911	0.33358815	3043.0	0.6503142128531842	0.5202082077718716	0.5093584894524575	0.2919657160060704	0.509856107677703	0.21947575671831487
10780	Alexandria, LA	5	61141.0	55117.0	6024.0	0.0985263571089776	0.25201264	0.28886458	0.30110911	0.33358815	3043.0	0.8500885599856535	0.4882031759341314	0.4802376507630578	0.5394912899298397	0.7947544605183439	0.4124922147906928
10780	Alexandria, LA	6	60704.0	56147.0	4557.0	0.07506918819188192	0.25201264	0.28886458	0.30110911	0.33358815	3043.0	0.9539639158438736	0.5367950206179537	0.5331296249982881	0.7104824323497858	1.0017568779110944	0.5650745488417562
10780	Alexandria, LA	7	61690.0	57145.0	4545.0	0.07367482574161129	0.25201264	0.28886458	0.30110911	0.33358815	2950.1290322580644	0.9293448361904108	0.5177961370355779	0.5169865328846999	0.6084092288404864	1.0338425566678868	0.4897347212864596
10900	Allentown-Bethlehem-Easton, PA-NJ	1	446366.0	424062.0	22304.0	0.049967963509765526	0.26702428	0.33526921	0.32324323	0.38200048	13934.09677419355	0.9676720082083198	0.704192435286514	0.6991935342000993	0.9294868823381064	0.9275702856427894	0.9966545999958818
10900	Allentown-Bethlehem-Easton, PA-NJ	2	447234.0	425085.0	22149.0	0.049524410040381536	0.26702428	0.33526921	0.32324323	0.38200048	13996.0	1.013640015916787	0.9099162840782354	0.905291499666936	0.9966659288591871	1.0047574909271442	0.9891469969367572
10900	Allentown-Bethlehem-Easton, PA-NJ	3	444708.0	419499.0	25209.0	0.05668663482554845	0.26702428	0.33526921	0.32324323	0.38200048	13996.0	0.6903092486160282	0.6777534405881888	0.6737010620792726	0.4840928731236193	0.6804071434314329	0.41086749095423547
10900	Allentown-Bethlehem-Easton, PA-NJ	4	441308.0	369973.0	71335.0	0.16164447506050195	0.26702428	0.33526921	0.32324323	0.38200048	13996.0	0.4079036374145853	0.3365146771818416	0.32998162823924226	0.13825741034613348	0.3215434277477692	0.11718908163964667
10900	Allentown-Bethlehem-Easton, PA-NJ	5	444195.0	383044.0	61151.0	0.13766701561251252	0.26702428	0.33526921	0.32324323	0.38200048	13996.0	0.6084083373817296	0.3201564175884248	0.3163920694251934	0.2645299323219357	0.5013315785445326	0.1990010052004514
10900	Allentown-Bethlehem-Easton, PA-NJ	6	445462.0	382584.0	62878.0	0.1411523317364893	0.26702428	0.33526921	0.32324323	0.38200048	13996.0	0.8125344106080964	0.3453618291243133	0.3403031151038956	0.4474873883369765	0.7751508165998996	0.3259359032236435
10900	Allentown-Bethlehem-Easton, PA-NJ	7	450595.0	388170.0	62425.0	0.1385390428211587	0.26702428	0.33526921	0.32324323	0.38200048	13524.354838709678	0.8920739122879354	0.3410553974116588	0.3358474357572611	0.5023465970742714	0.8485595631609448	0.4017402015517176
11020	Altoona, PA	1	59597.0	56394.0	3203.0	0.05374431598905985	0.22866811	0.27055547	0.28467274	0.32292062	1662.451612903226	0.9483343848238864	0.7188549343701701	0.7344680702762182	0.9017890831165484	0.94065923745413	0.9592259601117388
11020	Altoona, PA	2	59633.0	56430.0	3203.0	0.053711870943940435	0.22866811	0.27055547	0.28467274	0.32292062	1670.0	0.9983267018234256	0.9164996807145824	0.9190279336152496	1.0016014630794927	1.0445153083287817	1.0502224236176203
11020	Altoona, PA	3	59126.0	55555.0	3571.0	0.060396441497818226	0.22866811	0.27055547	0.28467274	0.32292062	1670.0	0.7526999011743313	0.7561609038834259	0.7570680619035134	0.5377819106756809	0.8262958622634854	0.3988262649346552
11020	Altoona, PA	4	61364.0	50961.0	10403.0	0.16952936575190666	0.22866811	0.27055547	0.28467274	0.32292062	1670.0	0.5139529117403215	0.4627900815082877	0.4661518788620482	0.2114378065572226	0.4766248775270275	0.14414479763887747
11020	Altoona, PA	5	60832.0	52822.0	8010.0	0.13167411888479744	0.22866811	0.27055547	0.28467274	0.32292062	1670.0	0.7403903522349065	0.4116535902704117	0.4122812849394602	0.4207623334871883	0.6883807057886664	0.269722610375902
11020	Altoona, PA	6	59044.0	52038.0	7006.0	0.11865727254251067	0.22866811	0.27055547	0.28467274	0.32292062	1670.0	0.9257659883748652	0.4480144168068405	0.455842160877903	0.7321659819346062	0.9627758811370172	0.5389473470392997
11020	Altoona, PA	7	60254.0	52323.0	7931.0	0.13162611610847413	0.22866811	0.27055547	0.28467274	0.32292062	1618.161290322581	0.906461376426568	0.4371132050424113	0.4519595793225925	0.6577438059547895	1.0739411690161855	0.5086040402298031
11100	Amarillo, TX	1	131768.0	128231.0	3537.0	0.026842632505615933	0.27327612	0.32389587	0.32019514	0.36323431	6380.903225806452	1.0036021353630684	0.6801349287444763	0.6813415497261501	0.96666178666553	0.9907315552675114	1.0709554378659778
11100	Amarillo, TX	2	133155.0	129744.0	3411.0	0.0256167624197364	0.27327612	0.32389587	0.32019514	0.36323431	6406.0	0.9895037066896641	0.8923290521021904	0.8921753168529644	0.9668240913142064	1.0196767737987855	0.9994511609883766
11100	Amarillo, TX	3	130738.0	125973.0	4765.0	0.036446939680888496	0.27327612	0.32389587	0.32019514	0.36323431	6406.0	0.9163111599601068	0.7763948559137895	0.7765970438866847	0.6572557764906742	0.8854283632054887	0.5903369164270211
11100	Amarillo, TX	4	118138.0	107666.0	10472.0	0.0886420965311754	0.27327612	0.32389587	0.32019514	0.36323431	6406.0	0.6635304887249414	0.4726630396787121	0.4692635138705645	0.29648359429361004	0.4977753568393105	0.2147660348046489
11100	Amarillo, TX	5	120773.0	110446.0	10327.0	0.08550752237669015	0.27327612	0.32389587	0.32019514	0.36323431	6406.0	0.8518290612464363	0.4312705989764039	0.42918493809879016	0.5230623672055514	0.7480770237831833	0.3755358783449112
11100	Amarillo, TX	6	124325.0	116983.0	7342.0	0.059054896440780213	0.27327612	0.32389587	0.32019514	0.36323431	6406.0	1.0085287752682803	0.4523488753720269	0.4484777328243516	0.7550040301522575	0.9934297410287144	0.6051505591864905
11100	Amarillo, TX	7	124505.0	118098.0	6407.0	0.051459780731697526	0.27327612	0.32389587	0.32019514	0.36323431	6180.4838709677415	1.0281450486701973	0.4391673625139352	0.43970331040539	0.6856657600360307	1.0984492588086778	0.6182287427430407
11180	Ames, IA	1	59036.0	57712.0	1324.0	0.02242699369876008	0.30733138	0.40163776	0.36483634	0.45461854	2404.2903225806454	0.8466507336634853	0.5881387110518314	0.5956065179148338	0.9035940525922864	1.1562044294875404	1.1618179683245204
11180	Ames, IA	2	59598.0	58602.0	996.0	0.016711970200342294	0.30733138	0.40163776	0.36483634	0.45461854	2417.0	0.9898206277809216	0.8509402768515598	0.8487160120751639	0.9717995023191416	1.0099270133244072	0.9666187098934846
11180	Ames, IA	3	59076.0	57851.0	1225.0	0.020736001083350258	0.30733138	0.40163776	0.36483634	0.45461854	2417.0	0.6980981984920827	0.6427219521182814	0.6606425397871617	0.4206311675420703	1.2113647540564123	0.41269195676998
11180	Ames, IA	4	54990.0	50300.0	4690.0	0.08528823422440444	0.30733138	0.40163776	0.36483634	0.45461854	2417.0	0.4243563132966365	0.3104263853494075	0.32695277230955205	0.09398750428904004	0.4887273507870054	0.05145240239718053
11180	Ames, IA	5	54696.0	50817.0	3879.0	0.07091926283457657	0.30733138	0.40163776	0.36483634	0.45461854	2417.0	0.5937198035650533	0.2859959792950433	0.3000680542273121	0.18130791329289275	0.7849884698395044	0.10025329847454717
11180	Ames, IA	6	54151.0	50713.0	3438.0	0.06348913224132519	0.30733138	0.40163776	0.36483634	0.45461854	2417.0	0.7370074773188602	0.3009786888011307	0.32273756558479977	0.3035602509502561	0.9949965586858404	0.22193094540581654
11180	Ames, IA	7	54049.0	51350.0	2699.0	0.04993616903180447	0.30733138	0.40163776	0.36483634	0.45461854	2357.322580645161	0.7698175862923881	0.2864798051074445	0.3100549667437228	0.2936002238486353	1.1970757228243054	0.2121897896894059
11260	Anchorage, AK	1	191115.0	180238.0	10877.0	0.05691337676268216	0.31688967	0.39055315	0.37114996	0.44523495	3853.161290322581	0.9767022371240908	0.7219860985467634	0.7220887175703268	0.9846719561136504	0.970653966575669	1.073245095294761
11260	Anchorage, AK	2	190982.0	181416.0	9566.0	0.050088490014765785	0.31688967	0.39055315	0.37114996	0.44523495	3870.0	0.987474415994432	0.9262687949423476	0.9263837703700368	0.972127013266467	1.032255828973603	0.9818434511890536
11260	Anchorage, AK	3	191260.0	181233.0	10027.0	0.05242601694029071	0.31688967	0.39055315	0.37114996	0.44523495	3870.0	0.7434342557492472	0.7125636571273672	0.7128513876025777	0.5558147145974079	0.7997834217180995	0.5456746715622852
11260	Anchorage, AK	4	189799.0	162668.0	27131.0	0.14294595861938156	0.31688967	0.39055315	0.37114996	0.44523495	3870.0	0.5809278007404567	0.4345962424390917	0.4346491478225346	0.26548353143614706	0.2524683723002358	0.23795424308167676
11260	Anchorage, AK	5	187902.0	164433.0	23469.0	0.12490021394130985	0.31688967	0.39055315	0.37114996	0.44523495	3870.0	0.8346179814154473	0.418832231175854	0.4188335542247579	0.5257802909801688	0.4242510727646072	0.4563617367048798
11260	Anchorage, AK	6	195933.0	171941.0	23992.0	0.12245002118070973	0.31688967	0.39055315	0.37114996	0.44523495	3870.0	0.9527889646031004	0.4458525924522545	0.4458983889301037	0.6975324787677487	0.5785792375255981	0.657878048166777
11260	Anchorage, AK	7	192316.0	171090.0	21226.0	0.11037043199733773	0.31688967	0.39055315	0.37114996	0.44523495	3753.967741935484	0.9521309870530664	0.4144696662354744	0.414639230580258	0.6665020349207732	0.6741073268758531	0.7305729165978977
11300		1	59676.0	57103.0	2573.0	0.043116160600576436					2307.516129032258	0.9703761519393442	0.6932351924090443	0.6606014736424376	0.967557621164391	0.9734773842271359	1.1880327549948329
11300		2	59703.0	57278.0	2425.0	0.04061772440245884					2316.0	1.0014600961132236	0.905445691720756	0.9002764557200786	0.9887040558852124	0.995641330170512	0.9745925551933556
11300		3	57621.0	55395.0	2226.0	0.038631748841568184					2316.0	0.7428906444768948	0.7162568190356886	0.6995982918580194	0.5738408948523576	0.9488089246938124	0.5136091280605514
11300		4	57941.0	47254.0	10687.0	0.18444624704440726					2316.0	0.5477570278130728	0.4132511730702343	0.4002593148084655	0.27590099559811826	0.5093282707630338	0.2007297218367028
11300		5	60051.0	51836.0	8215.0	0.13680038633827912					2316.0	0.7723513865576879	0.3814818545128746	0.37470154597292216	0.5220275125563595	0.7170595136101944	0.3720732232184089
11300		6	61249.0	53944.0	7305.0	0.11926725334291173					2316.0	0.9547522127384614	0.421437879997764	0.4050711478167619	0.7079633539630892	0.9854852431416672	0.5258970270386104
11300		7	60238.0	55350.0	4888.0	0.08114479232378233					2241.0	0.9843127563157076	0.4183145818499901	0.4051893727375357	0.7088487130968933	1.0860339959635867	0.5479215693682106
11340		1	91579.0	89048.0	2531.0	0.02763734043831009					4971.258064516129	0.9653359176598184	0.6653363820130984	0.6604772892743531	0.9131885083821112	0.9998292268975404	0.9894835256244772
11340		2	92313.0	89639.0	2674.0	0.028966667749937714					4994.0	1.0023327231579695	0.8919118768525446	0.8891148354551589	0.9850322684424496	0.9998275185939356	1.0279547862139182
11340		3	92571.0	89906.0	2665.0	0.028788713527994732					4994.0	0.8346194980047473	0.7941974099035615	0.7781302671954358	0.6093860570365217	0.797831999283355	0.5660426243106421
11340		4	92951.0	81268.0	11683.0	0.12568987961399014					4994.0	0.6645970299115443	0.4853913461761066	0.4685395599571126	0.3190332254254423	0.543391257291787	0.23875339942461865
11340		5	93939.0	82416.0	11523.0	0.12266470794877525					4994.0	0.8451973071284279	0.4403929259860659	0.4252792524137963	0.5533988475921003	0.7768687577567832	0.4199653432257044
11340		6	95729.0	87545.0	8184.0	0.08549133491418484					4994.0	0.9437371988987086	0.45026353531234986	0.43839851657173	0.681893049835639	0.9982700690901248	0.5539994539862584
11340		7	96145.0	88477.0	7668.0	0.0797545374174424					4845.387096774193	0.9265045577926871	0.4379580137766322	0.423679478676401	0.5920710338156351	1.0000886943092249	0.4936795987267746
11460	Ann Arbor, MI	1	198766.0	193808.0	4958.0	0.02494390388698268	0.39217666	0.47228894	0.4488267	0.4869497999999999	5455.83870967742	0.94549121907541	0.6881970164082084	0.7163574996331489	0.9336434097794912	0.9936634798307848	1.072718755302474
11460	Ann Arbor, MI	2	203704.0	199256.0	4448.0	0.021835604602756943	0.39217666	0.47228894	0.4488267	0.4869497999999999	5491.0	0.9893758419439016	0.9407438969817722	0.9417998324824904	1.0188252697638052	1.0746066168537851	1.098064154682088
11460	Ann Arbor, MI	3	198310.0	193724.0	4586.0	0.023125409712066967	0.39217666	0.47228894	0.4488267	0.4869497999999999	5491.0	0.6461061914089189	0.6578320399630281	0.6878612111191046	0.4095038839760629	0.7590492360809229	0.34854788460147457
11460	Ann Arbor, MI	4	186452.0	158866.0	27586.0	0.14795228798832946	0.39217666	0.47228894	0.4488267	0.4869497999999999	5491.0	0.31558482822510026	0.24491689666498795	0.27724479482895104	0.07940112550734983	0.2254807287864437	0.06658647437370832
11460	Ann Arbor, MI	5	197655.0	170264.0	27391.0	0.13857984872631607	0.39217666	0.47228894	0.4488267	0.4869497999999999	5491.0	0.5188262757835806	0.2264139156362288	0.2585010828174057	0.17658093385610224	0.428464412919779	0.13813467618780098
11460	Ann Arbor, MI	6	207910.0	185714.0	22196.0	0.10675773171083644	0.39217666	0.47228894	0.4488267	0.4869497999999999	5491.0	0.7660009634642405	0.25098574180763955	0.2890451867653546	0.3793563770713791	0.661633114581803	0.2889345250051021
11460	Ann Arbor, MI	7	203278.0	187160.0	16118.0	0.07929042985468178	0.39217666	0.47228894	0.4488267	0.4869497999999999	5336.225806451614	0.7942594787769197	0.27435449193099937	0.3102025625251657	0.3829922905315607	0.7757094946473889	0.2931442156242249
11500	Anniston-Oxford-Jacksonville, AL	1	46059.0	44315.0	1744.0	0.03786447816930458	0.20440839	0.24566156	0.24739432	0.283943	3349.4838709677415	0.9587601301517802	0.6170222582287717	0.6161745581673058	0.9692699255802744	0.9624345998456714	1.189352457828904
11500	Anniston-Oxford-Jacksonville, AL	2	45942.0	44376.0	1566.0	0.03408645683688129	0.20440839	0.24566156	0.24739432	0.283943	3364.0	1.0176007801771896	0.8844564578728795	0.8771996262667002	1.2410920465826103	1.0211693503786918	1.4940317917757695
11500	Anniston-Oxford-Jacksonville, AL	3	45630.0	44010.0	1620.0	0.035502958579881665	0.20440839	0.24566156	0.24739432	0.283943	3364.0	0.8377980351948677	0.7664911681994044	0.7739638681506427	0.5870650905189482	0.8026607620482458	0.4196402863380734
11500	Anniston-Oxford-Jacksonville, AL	4	47895.0	39178.0	8717.0	0.18200229669067752	0.20440839	0.24566156	0.24739432	0.283943	3364.0	0.6328077071965797	0.4367627250852255	0.4502458349832204	0.2723932435743413	0.5825470822526098	0.15239952722621247
11500	Anniston-Oxford-Jacksonville, AL	5	45149.0	39929.0	5220.0	0.11561717867505372	0.20440839	0.24566156	0.24739432	0.283943	3364.0	0.8257138451212823	0.3746528707974034	0.3740236393404345	0.5219946280496492	0.9200157084449568	0.32956566978137103
11500	Anniston-Oxford-Jacksonville, AL	6	44000.0	39888.0	4112.0	0.09345454545454546	0.20440839	0.24566156	0.24739432	0.283943	3364.0	0.9321691766150888	0.4182483379576095	0.4120767919136729	0.6708992162460555	1.0908008062580106	0.4937616670114141
11500	Anniston-Oxford-Jacksonville, AL	7	44794.0	40557.0	4237.0	0.0945885609679868	0.20440839	0.24566156	0.24739432	0.283943	3251.548387096774	0.927313721048582	0.4242582242595417	0.41231360272724665	0.6217153746528967	1.0578372481306042	0.4941570750604203
11540	Appleton, WI	1	130409.0	125720.0	4689.0	0.03595610732388102	0.29332155	0.35994455	0.32069758	0.38529652	5241.161290322581	0.9844000613923514	0.7632632273676838	0.767303040050584	1.0165153193115355	0.8999362618794385	1.182559236268993
11540	Appleton, WI	2	129787.0	125485.0	4302.0	0.033146617149637486	0.29332155	0.35994455	0.32069758	0.38529652	5257.0	0.9921356127492216	0.939470970180288	0.9378479642397208	0.988858819416626	1.0010548856613417	0.9906872227448752
11540	Appleton, WI	3	128631.0	125087.0	3544.0	0.027551678833251703	0.29332155	0.35994455	0.32069758	0.38529652	5257.0	0.7385722482956132	0.746630059827388	0.7382880321274338	0.5690899896537247	0.6938382273597669	0.5309800141229224
11540	Appleton, WI	4	126743.0	110469.0	16274.0	0.12840156852843945	0.29332155	0.35994455	0.32069758	0.38529652	5257.0	0.5309056793457585	0.4149220632583896	0.4034046454819372	0.2130881630532941	0.3711758242516882	0.16281127298392692
11540	Appleton, WI	5	128157.0	114446.0	13711.0	0.10698596253033388	0.29332155	0.35994455	0.32069758	0.38529652	5257.0	0.7369316901357936	0.3745972699118345	0.3687143740190914	0.3909246405314202	0.560084502384152	0.26488049004170217
11540	Appleton, WI	6	129162.0	119352.0	9810.0	0.0759511311376411	0.29332155	0.35994455	0.32069758	0.38529652	5257.0	0.9410295746314621	0.39862090244514425	0.393930226112352	0.6537167379194273	0.7875868453335918	0.48132881071566097
11540	Appleton, WI	7	127066.0	119531.0	7535.0	0.05929989139502305	0.29332155	0.35994455	0.32069758	0.38529652	5107.225806451614	0.9216989247242234	0.3793143448171025	0.38198951257077857	0.6366435283893113	0.8819362190623814	0.5412329083349932
11700	Asheville, NC	1	237573.0	229592.0	7981.0	0.033593884826979496	0.22882566	0.26964962	0.27794152	0.31634319	6725.451612903225	1.0322457711774344	0.7150333833938292	0.7141463748483489	1.065622302598982	0.9642571845360428	1.2402768867076712
11700	Asheville, NC	2	239152.0	231833.0	7319.0	0.030603967351307958	0.22882566	0.26964962	0.27794152	0.31634319	6753.0	1.0134295880589106	0.9175310824507159	0.9194817769732064	1.0105453403154614	1.0215144536936898	0.9975158540389132
11700	Asheville, NC	3	231399.0	223069.0	8330.0	0.035998426959494206	0.22882566	0.26964962	0.27794152	0.31634319	6753.0	0.8287812746853421	0.7995972865930975	0.8028648690474551	0.6693196077916942	0.7594259507773541	0.6253294968970008
